permno,date,year,exchcd,siccd,retadj,eretadj,altprc_lag1,ME_lag1,ME_Jun,BM
84262,20121231,2012,3,3310,0.0704333931,0.0703333931,12.920000076,2832.6195767,2568.4966585,0.9748672114
84275,20121231,2012,3,5140,0.03515549,0.03505549,51.770000458,2551.2773926,2682.1602898,0.465598228
84281,20121231,2012,3,2830,-0.081887886,-0.081987886,24.790000916,1633.8593803,1627.6449524,0.5601403471
84302,20121231,2012,2,3679,0.0238235388,0.0237235388,0.6800000072,4.6668400491,7.8774998367,0.405168598
84319,20121231,2012,1,5511,0.0486305058,0.0485305058,35.779998779,815.39039218,517.61078287,0.7581000241
84320,20121231,2012,3,7370,0.0520347357,0.0519347357,14.989999771,862.41965683,974.0035662,0.152455418
84325,20121231,2012,3,2096,0,-0.0001,6.4899997711,123.55661564,117.55800356,0.6611655412
84331,20121231,2012,3,6030,0.0785024241,0.0784024241,16.559999466,25.253999186,23.837929827,1.2065453616
84342,20121231,2012,1,7363,0.0330882035,0.0329882035,5.4400000572,637.0403267,1007.5958609,1.1440731354
84348,20121231,2012,3,3660,0.0175255556,0.0174255556,38.229999542,1682.6551999,1643.5237999,0.4269292978
84364,20121231,2012,1,8731,0.0133310324,0.0132310324,57.009998322,3120.0431881,2653.5216654,0.5400083375
84365,20121231,2012,1,2421,0.0227371417,0.0226371417,69.050003052,874.24208864,771.70189421,0.3004123843
84373,20121231,2012,1,8071,0.0084804725,0.0083804725,57.779998779,9185.1708459,9503.1352421,0.4232753079
84375,20121231,2012,1,3714,0.0947926715,0.0946926715,32.069999695,1931.2553816,1627.9739815,0.0284025263
84381,20121231,2012,1,3829,0.0599444732,0.0598444732,79.239997864,11038.844862,9428.4131516,0.1673500173
84385,20121231,2012,1,7363,0.1112582982,0.1111582982,30.200000763,774.99241958,703.78688015,0.3912355976
84387,20121231,2012,2,3089,-0.033576645,-0.033676645,6.8499999046,49.833749306,60.193198328,0.8584966173
84389,20121231,2012,3,6022,0.0369032323,0.0368032323,38.75,586.055,531.7815,0.9439896993
84397,20121231,2012,3,6020,0.0144715039,0.0143715039,6.1500000954,46.168050716,44.766,1.13145611
84403,20121231,2012,3,3728,0.0426579528,0.0425579528,36.569999695,2502.3753691,2710.6322256,0.3560918288
84413,20121231,2012,3,2830,-0.021671806,-0.021771806,3.2300000191,179.19071106,182.00903634,0.0614893016
84416,20121231,2012,3,5960,-0.159090891,-0.159190891,5.7199997902,174.5743936,66.479868464,1.3835072162
84438,20121231,2012,3,3490,0.0394032337,0.0393032337,26.13999939,681.99258408,631.10280379,0.2521993525
84516,20121231,2012,3,6020,0.0488929637,0.0487929637,10.840000153,186.76236263,126.74925803,1.5373753339
84519,20121231,2012,3,3661,0.0551075041,0.0550075041,14.880000114,1496.9577715,1623.1510632,0.0117661493
84521,20121231,2012,2,2836,-0.120370403,-0.120470403,0.2160000056,27.910872724,28.708079358,0.2250925995
84531,20121231,2012,3,7372,0.0633861721,0.0632861721,11.989999771,430.41701178,440.314,0.8736813448
84546,20121231,2012,1,8011,0.0008897001,0.0007897001,11.239999771,499.96642982,422.55376653,0.4394118537
84553,20121231,2012,1,1311,0.2450593412,0.2449593412,2.5299999714,295.83795665,294.31489667,0.6757671588
84555,20121231,2012,3,3572,-0.054054108,-0.054154108,1.1100000143,31.401900405,52.145559868,0.1219345467
84563,20121231,2012,3,3441,-0.066097096,-0.066197096,44.479999542,3078.1938883,2966.5280046,0.3095909769
84581,20121231,2012,2,2834,-0.005134783,-0.005234783,7.7899999619,226.79026889,211.90571889,0.2117793466
84584,20121231,2012,1,2066,0.0057213614,0.0056213614,89.13999939,4907.0678264,3684.9155021,0.6032890935
84588,20121231,2012,1,7011,-0.036265973,-0.036365973,56.319999695,2012.4262291,1805.384066,0.6314116389
84597,20121231,2012,1,6211,0.0685184374,0.0684184374,16.200000763,8834.8324161,9321.712,0.519379063
84604,20121231,2012,3,2834,-0.057971045,-0.058071045,1.3799999952,145.3581595,144.20249585,0.136602793
84606,20121231,2012,3,6099,0.06019767,0.06009767,22.260000229,1131.8987516,867.54859449,0.5862359796
84607,20121231,2012,3,3670,-0.079229094,-0.079329094,4.6700000763,122.269942,106.26564183,1.2135259143
84624,20121231,2012,3,7829,0.0058670244,0.0057670244,15.340000153,1586.8156358,2140.2870315,0.6426732429
84636,20121231,2012,3,6020,-0.002446321,-0.002546321,36.790000916,1340.6644234,1289.9635,1.4973926343
84656,20121231,2012,1,3714,0.116467841,0.116367841,60.36000061,5761.7242183,5209.0979855,0.6980396564
84725,20121231,2012,3,6020,0.0231135394,0.0230135394,14.710000038,65.62131017,58.598560646,1.956204502
84734,20121231,2012,1,6035,0.0624315105,0.0623315105,18.260000229,1019.5105928,468.14290538,2.9422188298
84737,20121231,2012,3,3440,0.0326600857,0.0325600857,23.270000458,335.3672466,406.39324681,0.7619207343
84746,20121231,2012,3,3827,0.1999999732,0.1998999732,1.5,1.7595,4.510410068,3.1302620072
84749,20121231,2012,3,6022,-0.024489772,-0.024589772,4.9000000954,47.77990093,39.49155186,2.6956529698
84761,20121231,2012,3,7370,-0.109943382,-0.110043382,12.369999886,1122.6145996,861.53166347,0.5067647873
84776,20121231,2012,1,3357,0.0592128448,0.0591128448,28.709999084,1428.9253644,1290.9560066,1.1834003165
84780,20121231,2012,1,2522,0.0779944286,0.0778944286,14.359999657,686.92494358,643.28770366,0.3035027532
84785,20121231,2012,1,2834,0.000238112,0.000138112,41.990001678,917.81745669,390.5920166,0.4230686486
84808,20121231,2012,1,3533,0.1311423331,0.1310423331,31.340000153,844.26826411,913.29322456,0.9878972761
84825,20121231,2012,3,6030,-0.023094689,-0.023194689,-10.82499981,28.339849501,24.871,1.0649316536
84827,20121231,2012,3,3670,-0.004089976,-0.004189976,4.8899998665,542.2031852,635.39501466,0.5187276484
85002,20121231,2012,3,2834,-0.120354608,-0.120454608,29.329999924,712.77765815,84.975742252,0.3067064237
85013,20121231,2012,3,3820,0.1735536754,0.1734536754,2.4200000763,25.228500795,35.283121092,0.9072976621
85019,20121231,2012,1,2869,-0.034028519,-0.034128519,18.219999313,207.92663216,219.59920782,0.5197324391
85020,20121231,2012,3,6305,-0.012536173,-0.012636173,10.369999886,107.31912882,86.771996059,1.3239721073
85035,20121231,2012,3,3670,0.0370370001,0.0369370001,4.3200001717,1207.461648,1176.026,0.4608213474
85040,20121231,2012,3,7373,-0.004395675,-0.004495675,4.5500001907,72.472403038,66.23967757,0.3162578563
85059,20121231,2012,1,1711,0.1248843074,0.1247843074,10.81000042,402.98600564,374.92837713,0.6702690194
85067,20121231,2012,1,8742,0.0036513659,0.0035513659,62.990001678,2147.2661672,1756.75725,0.2782310432
85072,20121231,2012,1,5136,-0.043096304,-0.043196304,157.08999634,9528.1366379,8666.4924689,0.3953318702
85077,20121231,2012,1,7363,-0.035885077,-0.035985077,4.1799998283,63.999977372,44.277201456,2.5381879022
85079,20121231,2012,3,7389,0.0155884493,0.0154884493,12.829999924,137.33231918,102.7927051,0.8039829359
85168,20121231,2012,1,1389,0.1787549406,0.1786549406,17.510000229,1844.4859141,1733.5687939,1.1035357527
85173,20121231,2012,3,3578,0.1056547016,0.1055547016,47.040000916,1419.6201876,2149.6073947,0.4391025736
85176,20121231,2012,3,5080,0.0161523875,0.0160523875,48.290000916,684.80050298,587.83034378,0.3410979603
85177,20121231,2012,3,3674,0.1181818545,0.1180818545,6.5999999046,471.70859318,298.56538644,0.0719551011
85187,20121231,2012,3,2836,-0.094972007,-0.095072007,8.9499998093,47.980948977,59.90879898,1.263900815
85198,20121231,2012,3,6020,0.0531781167,0.0530781167,31.780000687,1102.4164438,1040.5875174,0.4301401239
85204,20121231,2012,3,5136,0.2567567527,0.2566567527,0.7400000095,21.163260273,36.007019727,0.4308881051
85205,20121231,2012,3,2834,-0.144654095,-0.144754095,1.5900000334,23.589240495,16.022880637,0.6584202976
85208,20121231,2012,3,3844,0.0295479707,0.0294479707,62.61000061,3442.1726136,2487.7476172,0.4363787257
85211,20121231,2012,3,1321,-0.141304344,-0.141404344,0.4600000083,45.21202082,66.474001174,0.4252362743
85234,20121231,2012,1,8744,0.0463126749,0.0462126749,33.900001526,3391.9324527,2944.1165763,0.7619917378
85246,20121231,2012,1,6531,0.0235337187,0.0234337187,82.010002136,3611.9665241,3078.4765102,0.6379244389
85257,20121231,2012,1,3621,0.0080363741,0.0079363741,37.330001831,9070.5931649,8022.3836455,0.3622828642
85269,20121231,2012,1,2911,0.0576565638,0.0575565638,32.259998322,17857.199471,13351.858589,1.8196859412
85272,20121231,2012,3,3825,-0.0554506,-0.0555506,0.8999000192,8.4257638795,11.144700261,1.9328463522
85280,20121231,2012,3,1310,0.0081927748,0.0080927748,20.75,831.76375,939.08321085,0.4888911917
85291,20121231,2012,3,3660,-0.048821542,-0.048921542,11.880000114,276.51888266,233.67630791,0.597968329
85293,20121231,2012,3,2830,0.3991162777,0.3990162777,0.271600008,4.1948621237,5.8478398693,0.4704916687
85299,20121231,2012,3,6020,0.0513338894,0.0512338894,24.739999771,404.40003626,438.37536875,0.6540625814
85319,20121231,2012,3,7370,-0.070174538,-0.070274538,60.159999847,2522.1478336,2526.3340318,0.2536620721
85320,20121231,2012,3,7379,0.4602766931,0.4601766931,2.5299999714,5.8948999333,6.8036001778,0.8206596992
85332,20121231,2012,2,6712,-0.015506108,-0.015606108,34.180000305,134.0197812,140.04,1.0150016103
85333,20121231,2012,3,3572,0.0533708036,0.0532708036,0.8899999857,51.937729165,66.360539167,0.6544429062
85348,20121231,2012,1,5812,-0.010137154,-0.010237154,67.080001831,30307.348547,29669.209937,0.0687425135
85372,20121231,2012,3,3820,0.0113379117,0.0112379117,35.279998779,598.77213928,713.08771103,0.31948799
85390,20121231,2012,3,5641,-0.088870592,-0.088970592,48.61000061,1146.6613044,1209.2246544,0.4543363669
85394,20121231,2012,3,5900,-0.00296696,-0.00306696,77.519996643,2342.3442186,2039.0721045,0.1816194156
85395,20121231,2012,3,7370,0.0124999611,0.0123999611,8.8000001907,146.14160317,122.67166719,0.8472538291
85401,20121231,2012,3,2830,-0.029629689,-0.029729689,2.7000000477,139.43610246,147.68467458,0.3203529178
85406,20121231,2012,3,6020,0.0322952382,0.0321952382,8.6700000763,267.25275235,268.18359971,0.9257729884
85418,20121231,2012,3,6021,-0.020755187,-0.020855187,34.689998627,264.33778954,279.00777186,0.8759279901
85419,20121231,2012,1,8051,0.0494105034,0.0493105034,17.809999466,502.04607495,298.47481074,0.7695117145
85424,20121231,2012,1,3533,0.0380844139,0.0379844139,70.370002747,2845.4110611,2636.0619528,0.3544167525
85427,20121231,2012,1,5511,0.0202436373,0.0201436373,60.759998322,1380.4671619,1045.563654,0.7519566238
85432,20121231,2012,1,7215,0.0579278618,0.0578278618,11.920000076,172.88768111,202.30422219,0.798956854
85439,20121231,2012,3,2810,0.3508310616,0.3507310616,11.430000305,88.342472359,79.88903651,0.8896572128
85440,20121231,2012,1,3714,0.0385395661,0.0384395661,4.9299998283,137.62094521,190.7753384,0.9282547322
85445,20121231,2012,1,3577,0.3059601784,0.3058601784,7.5500001907,455.57456151,371.91938856,1.0003672862
85453,20121231,2012,3,6021,-0.010033435,-0.010133435,11.960000038,47.552960152,27.030000758,1.922661832
85459,20121231,2012,3,4731,0.0296404194,0.0295404194,61.740001678,9951.9943506,9491.809902,0.1095419162
85464,20121231,2012,3,4950,-0.009049765,-0.009149765,4.4200000763,167.7390029,152.07659752,0.6007039547
85482,20121231,2012,3,8730,0.0078096315,0.0077096315,53.779998779,368.60811163,355.82293963,0.2419618916
85496,20121231,2012,3,3670,0.0678191185,0.0677191185,7.5199999809,176.90799955,212.085,1.3590288927
85502,20121231,2012,3,3577,0.0869565234,0.0868565234,1.3799999952,83.033219713,56.224264977,0.7826942016
85511,20121231,2012,3,8730,-0.053954616,-0.054054616,48.930000305,1189.4393774,866.92946935,0.1581517145
85522,20121231,2012,3,3674,0.2327965051,0.2326965051,6.8299999237,446.11510502,369.46050645,0.6369210326
85526,20121231,2012,3,3810,0.1525424421,0.1524424421,1.1799999475,9.0140195993,6.5771998258,1.5432095224
85539,20121231,2012,3,3915,0.0739725977,0.0738725977,3.6500000954,71.718851874,74.039029625,1.0210733005
85540,20121231,2012,3,3060,0.031999968,0.031899968,-5,16.16,15.904349387,0.8449269257
85559,20121231,2012,3,6021,0,-0.0001,3.8900001049,83.985102265,82.693528353,3.0955542037
85567,20121231,2012,3,3820,0.1667323709,0.1666323709,76.169998169,974.97597656,573.68623638,0.3646004537
85570,20121231,2012,3,700,-0.073684223,-0.073784223,8.5500001907,132.00345294,111.31519059,0.0129886822
85571,20121231,2012,3,2830,0.2627119422,0.2626119422,2.3599998951,80.039396442,331.31705095,0.248407826
85572,20121231,2012,3,3845,-0.1333334,-0.1334334,1.2000000477,48.238801917,64.176300189,0.1602926165
85576,20121231,2012,3,7372,0.039889954,0.039789954,7.2699999809,256.19479933,301.57057198,1.046265393
85586,20121231,2012,3,5810,0.0687500238,0.0686500238,16,51.92,46.857798638,0.76708141
85590,20121231,2012,3,3842,0.089577049,0.089477049,36.169998169,286.32170551,271.91917323,0.6420993525
85593,20121231,2012,1,6282,0.0099324808,0.0098324808,128.86999512,6675.5946171,5621.4612933,0.4803032786
85621,20121231,2012,1,3826,0.033192616,0.033092616,187.08999634,5733.1858478,4901.1709919,0.1944087792
85631,20121231,2012,3,7370,0.0670086741,0.0669086741,33.130001068,7444.31124,8040.7023857,0.2348812617
85645,20121231,2012,1,2046,-0.004003028,-0.004103028,64.949996948,4972.3119664,3779.6140349,0.5778093817
85653,20121231,2012,1,6799,0.000231103,0.000131103,21.63999939,272.66399231,197.90835165,1.2110023661
85663,20121231,2012,1,7359,0.0960751697,0.0959751697,41.529998779,3845.262587,3190.7394858,0.3083984898
85675,20121231,2012,3,8060,0.0710206926,0.0709206926,28.020000458,887.6455945,948.08750552,0.8966121656
85686,20121231,2012,3,2834,0.0282392148,0.0281392148,6.0199999809,337.74005893,318.79932321,0.3683834365
85710,20121231,2012,3,3674,0.0803600103,0.0802600103,31.11000061,901.25671768,1075.470878,0.3931797177
85716,20121231,2012,3,7373,0.1197140515,0.1196140515,5.0370001793,83.825756984,64.903801587,0.9616020407
85724,20121231,2012,3,8200,0.1748829782,0.1747829782,2.9900000095,200.64096064,449.40075384,1.3737830419
85725,20121231,2012,3,6020,0.1524676085,0.1523676085,34.040000916,110.05132296,129.07423951,1.1362157985
85728,20121231,2012,3,6020,0.0735586211,0.0734586211,5.0300002098,30.532101274,22.558080173,5.9228339911
85731,20121231,2012,3,6030,0.0545584522,0.0544584522,13.930000305,211.22059463,221.84494422,1.0432326141
85738,20121231,2012,3,3670,0.0466438979,0.0465438979,8.7899999619,283.40717877,384.39597907,0.7776169571
85739,20121231,2012,3,7373,-0.244648308,-0.244748308,3.2699999809,304.47296822,263.41743034,0.2128854288
85741,20121231,2012,3,6021,0.0166959204,0.0165959204,11.380000114,888.11796893,849.57248678,0.9180950069
85744,20121231,2012,3,3845,0.1057692245,0.1056692245,7.2800002098,155.05672447,197.99577892,0.11512951
85751,20121231,2012,3,6036,0.1050955132,0.1049955132,6.2800002098,44.242601478,35.577251344,2.5232366667
85753,20121231,2012,3,7372,0.1367495805,0.1366495805,34.150001526,5302.0267869,6825.9811422,0.0416924659
85757,20121231,2012,2,7359,0.0846728459,0.0845728459,12.989999771,20.043569647,18.330685667,5.3408612909
85768,20121231,2012,3,1731,0.0563379712,0.0562379712,4.2600002289,63.802023428,41.086300143,2.3252171547
85789,20121231,2012,1,6022,0.0997732803,0.0996732803,13.229999542,1249.4543868,1371.2107632,1.3888393471
85792,20121231,2012,1,1731,0.0552977659,0.0551977659,25.86000061,5710.2760348,5033.6146162,0.8139448385
85796,20121231,2012,1,2522,0.1022336259,0.1021336259,11.640000343,983.94086902,760.7865075,1.1059738693
85798,20121231,2012,3,6022,0.0009302538,0.0008302538,-5.375,18.26425,17.669599352,2.7383853267
85804,20121231,2012,3,8741,0.0402402878,0.0401402878,16.649999619,30.669299297,31.484941963,0.3422136683
85829,20121231,2012,3,6030,0.0093457317,0.0092457317,8.5600004196,64.225683148,54.021598569,2.4518763892
85839,20121231,2012,3,2830,0.0585396029,0.0584396029,16.569999695,162.05459702,149.98375,1.0630464305
85860,20121231,2012,3,6030,0.0047281277,0.0046281277,8.4600000381,592.88526267,619.86287672,1.0075221853
